CUSTOMER_NUMBER,FREQUENT_ORDER_TYPE,FIRST_DELIVERY_DATE,ON_BOARDING_DATE,COLD_DRINK_CHANNEL,TRADE_CHANNEL,SUB_TRADE_CHANNEL,LOCAL_MARKET_PARTNER,CO2_CUSTOMER,ZIP_CODE
600062975,SALES REP,4/30/2018,10/3/2014,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2720
500308648,CALL CENTER,6/5/2018,10/21/2016,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,67335
500918177,SALES REP,7/24/2019,4/8/2019,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,66930
600065395,OTHER,5/3/2018,12/24/2012,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,20629
501026487,SALES REP,1/31/2020,12/2/2019,EVENT,ACTIVITIES,GAME CENTER,FALSE,TRUE,21784
600072025,MYCOKE LEGACY,7/11/2018,1/11/2010,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,41043
500264264,OTHER,5/10/2018,12/2/2015,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,20629
600065919,SALES REP,5/1/2018,4/8/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,40511
501715251,SALES REP,10/8/2024,9/26/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21773
600068605,CALL CENTER,6/4/2018,4/30/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21770
500720618,OTHER,8/14/2018,7/27/2018,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,40140
501685568,MYCOKE360,7/30/2024,7/15/2024,WORKPLACE,TRAVEL,OTHER TRAVEL,TRUE,FALSE,2298
501149351,SALES REP,2/5/2021,11/30/2020,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,TRUE,42566
501600594,CALL CENTER,2/29/2024,1/23/2024,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1330
501103936,SALES REP,7/7/2020,7/7/2020,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,2298
500296651,SALES REP,6/6/2018,8/22/2016,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,41085
501113077,OTHER,12/3/2020,8/6/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,1057
501642485,OTHER,6/28/2024,4/13/2024,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,66930
501249164,SALES REP,8/25/2021,8/17/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2446
600077243,SALES REP,5/9/2018,3/3/1998,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,FALSE,2446
600077424,SALES REP,5/4/2018,7/18/2012,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,67216
501633947,OTHER,4/9/2024,3/18/2024,BULK TRADE,BULK TRADE,BULK TRADE,TRUE,FALSE,1536
600077490,SALES REP,5/11/2018,1/5/2015,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,2446
600077554,SALES REP,5/4/2018,9/1/1991,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67216
600077312,SALES REP,5/1/2018,7/20/2005,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2718
500313735,SALES REP,5/11/2018,11/17/2016,PUBLIC SECTOR,DEFENSE,OTHER MILITARY,TRUE,FALSE,2568
600077282,SALES REP,5/1/2018,4/9/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2446
600077267,SALES REP,5/1/2018,5/1/1987,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,2446
501417591,OTHER,9/8/2022,8/10/2022,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67216
500551369,SALES REP,5/4/2018,3/9/2018,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,67216
501112307,SALES REP,10/8/2020,8/4/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1536
501566242,MYCOKE LEGACY,12/27/2023,9/26/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,67444
501170475,OTHER,2/11/2021,1/11/2021,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,40434
600069769,OTHER,4/30/2018,12/26/2007,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,FALSE,1890
600071169,OTHER,5/3/2018,12/24/2012,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,21163
501306270,MYCOKE360,2/11/2022,12/17/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,1062
500268817,OTHER,5/1/2018,2/8/2016,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,40507
501661806,MYCOKE360,8/28/2024,6/3/2024,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,1331
500926368,OTHER,4/30/2019,4/18/2019,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,67514
600066403,SALES REP,7/19/2018,6/9/1994,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,42566
500429457,OTHER,5/24/2018,8/8/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21503
500399182,OTHER,6/1/2018,5/25/2017,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,21727
501631947,MYCOKE360,4/1/2024,3/11/2024,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,1021
600068757,OTHER,5/3/2018,5/7/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1331
600062377,CALL CENTER,6/19/2018,12/28/1998,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,2720
501393369,MYCOKE360,7/21/2022,6/13/2022,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,TRUE,1030
500814105,OTHER,12/17/2018,11/8/2018,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,2632
600065159,OTHER,5/2/2018,2/15/2012,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,67514
600064787,OTHER,4/30/2018,2/8/2011,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41085
500977074,OTHER,8/9/2019,7/30/2019,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,21921
500301872,OTHER,5/4/2018,10/4/2016,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,42566
501562752,MYCOKE360,1/18/2024,9/14/2023,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1588
600063407,MYCOKE LEGACY,5/1/2018,9/15/2005,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,1951
500808679,OTHER,11/14/2018,10/31/2018,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2119
600071722,MYCOKE360,5/4/2022,6/9/1994,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,FALSE,42566
600065341,OTHER,5/2/2018,10/26/2012,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,FALSE,2119
500913392,SALES REP,7/18/2019,3/29/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67363
500982284,SALES REP,8/28/2019,8/12/2019,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,TRUE,2020
600067201,OTHER,5/22/2018,7/1/1998,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,21163
501475846,CALL CENTER,3/30/2023,1/3/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2632
500265907,SALES REP,5/31/2018,1/5/2015,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,67573
500485701,SALES REP,5/4/2018,12/6/2017,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,FALSE,FALSE,41094
501126374,SALES REP,10/20/2020,9/15/2020,DINING,MOBILE RETAIL,MOBILE RETAIL,TRUE,TRUE,21771
500420271,SALES REP,5/18/2018,7/18/2017,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67862
600072405,SALES REP,6/1/2018,3/15/2011,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,41097
501029745,SALES REP,2/3/2020,12/12/2019,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,FALSE,41054
500314599,OTHER,5/15/2018,11/23/2016,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,1330
501463216,MYCOKE360,1/25/2023,11/21/2022,PUBLIC SECTOR,OUTDOOR ACTIVITIES,FAITH,TRUE,TRUE,2673
500405462,OTHER,5/1/2018,6/22/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1902
500954908,OTHER,7/24/2019,6/13/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67202
501213602,OTHER,6/8/2021,5/7/2021,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2163
600067717,OTHER,5/18/2018,4/21/2014,DINING,FAST CASUAL DINING,OTHER FAST FOOD,FALSE,TRUE,1330
501039928,MYCOKE360,4/30/2020,1/17/2020,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2632
600068277,OTHER,5/11/2018,4/15/2015,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,21087
500291978,SALES REP,5/3/2018,7/20/2016,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1524
600072109,SALES REP,5/4/2018,4/3/2012,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2539
501372769,OTHER,5/11/2022,4/19/2022,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,40140
500803343,SALES REP,11/1/2018,10/22/2018,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,2020
501511852,OTHER,5/10/2023,4/24/2023,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,2632
501405530,MYCOKE360,8/16/2022,7/8/2022,GOODS,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,21727
600070330,OTHER,7/10/2018,12/11/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,42164
501138778,MYCOKE360,12/8/2020,10/20/2020,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,67335
600071172,OTHER,5/1/2018,8/18/2010,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,42261
501461243,MYCOKE LEGACY,12/19/2022,11/14/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,21770
500469434,SALES REP,5/10/2018,10/19/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,1030
501654366,MYCOKE360,7/17/2024,5/8/2024,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,TRUE,2163
600071582,OTHER,5/1/2018,10/21/1999,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,FALSE,21626
600068953,MYCOKE360,5/15/2018,10/8/2012,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,42261
500399755,OTHER,5/1/2018,5/30/2017,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1536
500954167,SALES REP,8/16/2019,6/12/2019,PUBLIC SECTOR,DEFENSE,OTHER MILITARY,FALSE,FALSE,67478
500832086,SALES REP,2/6/2019,12/17/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,FALSE,40829
600074957,SALES REP,5/11/2018,1/23/2014,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,FALSE,1039
600074983,MYCOKE360,5/23/2018,1/15/2013,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,1615
600074010,MYCOKE360,5/3/2018,11/5/2009,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,2370
501567398,MYCOKE360,10/18/2023,10/2/2023,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,TRUE,1615
501189747,SALES REP,9/16/2022,3/10/2021,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,1256
501102891,SALES REP,7/3/2020,7/1/2020,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,FALSE,21643
501403508,MYCOKE360,8/16/2022,7/1/2022,GOODS,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,41054
600077407,SALES REP,7/17/2018,3/26/2012,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,1258
600062891,OTHER,5/14/2018,6/20/2013,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2187
600062683,SALES REP,5/24/2018,5/25/1999,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,67862
600062734,OTHER,6/12/2018,3/22/2010,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,21901
500282705,SALES REP,5/24/2018,5/13/2016,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,FALSE,TRUE,41094
501039953,SALES REP,5/18/2020,1/17/2020,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,21901
600062542,SALES REP,5/2/2018,9/14/2004,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,67844
500569809,SALES REP,5/22/2018,3/29/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,2713
501383139,SALES REP,5/26/2022,5/18/2022,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,67862
501077355,SALES REP,4/28/2020,3/27/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67844
600062709,OTHER,6/1/2018,4/22/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2187
500652579,SALES REP,6/25/2018,6/19/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2187
600062386,SALES REP,5/22/2018,6/11/1999,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,67862
501015783,SALES REP,11/19/2019,10/30/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2133
501582552,SALES REP,12/7/2023,11/15/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,41094
501653320,SALES REP,6/3/2024,5/6/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21771
600103551,SALES REP,4/28/2018,12/19/2000,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,21771
600062579,OTHER,11/27/2018,1/17/2006,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,FALSE,TRUE,67416
500654989,SALES REP,6/26/2018,6/21/2018,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67862
501577520,SALES REP,12/28/2023,10/27/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2713
501689939,MYCOKE LEGACY,9/13/2024,7/26/2024,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,2187
501396432,SALES REP,7/20/2022,6/22/2022,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,2713
501593981,SALES REP,4/5/2024,12/29/2023,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,TRUE,21771
500964110,SALES REP,7/29/2019,7/8/2019,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,TRUE,42050
500587437,SALES REP,5/4/2018,4/24/2018,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1760
500264230,OTHER,5/3/2018,11/20/2015,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,42050
600061540,SALES REP,5/10/2018,4/26/2010,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,2053
500964411,SALES REP,7/22/2019,7/8/2019,PUBLIC SECTOR,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,42050
501199280,MYCOKE360,4/2/2021,3/23/2021,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67631
600073744,MYCOKE360,5/15/2018,4/17/2013,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,67512
500308766,CALL CENTER,6/12/2018,10/21/2016,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2116
501245084,OTHER,8/25/2021,8/4/2021,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,1615
600074799,MYCOKE LEGACY,5/2/2018,12/17/2012,DINING,FAST CASUAL DINING,PIZZA FAST FOOD,TRUE,FALSE,67448
600074253,CALL CENTER,5/16/2018,4/2/2008,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,41097
600074973,SALES REP,5/4/2018,6/18/2004,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,40870
501594626,SALES REP,1/29/2024,1/3/2024,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,40829
600072217,MYCOKE360,3/10/2022,4/25/2007,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,67448
500287398,MYCOKE LEGACY,7/11/2018,6/30/2016,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,71018
600074142,SALES REP,4/30/2018,8/25/2008,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,FALSE,FALSE,71073
600074839,SALES REP,7/2/2018,1/13/2014,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,2370
600073499,SALES REP,5/2/2018,4/8/2003,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,40829
500431921,SALES REP,5/3/2018,8/16/2017,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,71018
501526093,SALES REP,8/1/2023,6/6/2023,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,41097
600072216,SALES REP,5/9/2018,3/1/1995,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,1615
501403574,SALES REP,8/15/2022,7/1/2022,GOODS,ACADEMIC INSTITUTION,OTHER ACADEMIC INSTITUTION,TRUE,FALSE,1256
501231998,SALES REP,8/24/2022,6/29/2021,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,71073
600072209,SALES REP,1/14/2019,3/1/1995,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,71073
600074903,SALES REP,5/1/2018,12/8/2005,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,66105
500722652,SALES REP,8/14/2018,8/1/2018,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,TRUE,2766
500848516,SALES REP,1/29/2019,1/22/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,41054
600074836,SALES REP,5/16/2018,1/12/2014,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1615
501347520,SALES REP,3/4/2022,2/17/2022,EVENT,RECREATION,RECREATION ARENA,TRUE,TRUE,67631
501548232,MYCOKE360,12/7/2023,8/9/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,67631
501468047,SALES REP,1/17/2023,12/7/2022,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,1615
500881248,SALES REP,5/8/2019,3/5/2019,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,66105
501517087,OTHER,5/19/2023,5/8/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,2053
600061679,OTHER,5/16/2018,1/7/2013,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,21631
600061329,SALES REP,5/4/2018,4/19/2004,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,2053
501679641,SALES REP,7/18/2024,7/8/2024,PUBLIC SECTOR,OUTDOOR ACTIVITIES,FAITH,TRUE,FALSE,1128
600061496,CALL CENTER,5/8/2018,4/6/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67228
501536885,EDI,10/17/2023,7/7/2023,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,66105
501305579,SALES REP,12/17/2021,12/16/2021,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,41054
501148773,SALES REP,12/1/2020,11/27/2020,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40870
501648104,SALES REP,5/31/2024,4/25/2024,GOODS,SPECIALIZED GOODS,OTHER GOODS,TRUE,FALSE,40829
500246087,SALES REP,5/8/2018,9/29/2015,GOODS,VEHICLE CARE,OTHER VEHICLE CARE,TRUE,FALSE,1719
501186415,SALES REP,5/5/2021,2/26/2021,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,1719
500319578,CALL CENTER,5/10/2018,1/12/2017,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,40829
500816649,SALES REP,1/25/2019,11/12/2018,DINING,FAST CASUAL DINING,ASIAN FAST FOOD,FALSE,FALSE,41097
600074852,SALES REP,5/3/2018,4/13/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,2370
600072917,SALES REP,4/30/2018,1/11/1999,PUBLIC SECTOR,EDUCATION,NON-RESTAURANT EDUCATION,TRUE,FALSE,40870
501249673,SALES REP,9/1/2021,8/18/2021,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,FALSE,1615
600074485,MYCOKE LEGACY,5/10/2018,8/27/2003,DINING,COMPREHENSIVE DINING,FSR - MISC,FALSE,FALSE,66105
600062153,OTHER,5/17/2018,9/8/2005,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,40847
501597178,MYCOKE360,2/1/2024,1/12/2024,DINING,FAST CASUAL DINING,MEXICAN FAST FOOD,TRUE,FALSE,2155
600061960,SALES REP,5/9/2018,5/14/2014,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67672
600061991,OTHER,4/30/2018,4/1/1989,EVENT,RECREATION,OTHER RECREATION,TRUE,FALSE,67672
501595774,SALES REP,1/25/2024,1/8/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,FALSE,2155
600062105,SALES REP,5/2/2018,4/16/2002,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,67672
600062018,SALES REP,5/3/2018,4/1/1989,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67672
501667584,MYCOKE360,6/19/2024,6/14/2024,GOODS,GENERAL RETAILER,OTHER GENERAL RETAIL,TRUE,FALSE,40823
600061893,OTHER,5/22/2018,5/9/2013,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,1570
501330347,SALES REP,3/18/2022,1/21/2022,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,67672
501729288,MYCOKE360,11/11/2024,10/23/2024,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67701
501574915,SALES REP,2/12/2024,10/20/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21634
501698082,SALES REP,9/16/2024,8/14/2024,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,21631
500437005,OTHER,6/1/2018,9/1/2017,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,40575
501641235,MYCOKE LEGACY,5/2/2024,4/9/2024,WORKPLACE,INDUSTRIAL,OTHER INDUSTRIAL,TRUE,FALSE,67228
600061452,OTHER,4/30/2018,6/20/2008,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,40512
501212917,SALES REP,6/4/2021,5/5/2021,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,TRUE,2053
501248046,SALES REP,8/23/2021,8/13/2021,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,21404
600061102,OTHER,8/7/2018,7/1/1983,DINING,LICENSED HOSPITALITY,OTHER LICENSED HOSPITALITY,TRUE,TRUE,67228
500943304,SALES REP,8/15/2019,5/28/2019,BULK TRADE,GENERAL,COMPREHENSIVE PROVIDER,TRUE,FALSE,42050
600258047,CALL CENTER,8/30/2016,4/22/2014,ACCOMMODATION,ACCOMMODATION,OTHER ACCOMMODATION,TRUE,FALSE,1007
500680772,SALES REP,11/15/2018,6/25/2018,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,FALSE,40577
600252790,SALES REP,8/1/2016,3/22/2010,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,67585
600265213,SALES REP,8/18/2016,3/14/1995,PUBLIC SECTOR,DEFENSE,OTHER MILITARY,FALSE,FALSE,42087
501565271,MYCOKE LEGACY,10/12/2023,9/24/2023,EVENT,OUTDOOR ACTIVITIES,OTHER OUTDOOR ACTIVITIES,TRUE,TRUE,1748
501129740,SALES REP,10/13/2020,9/22/2020,DINING,FAST CASUAL DINING,OTHER FAST FOOD,TRUE,TRUE,2641
501489221,SALES REP,3/2/2023,2/13/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,42022
501438632,SALES REP,1/3/2023,10/4/2022,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2641
501517627,SALES REP,5/23/2023,5/10/2023,DINING,OTHER DINING & BEVERAGE,OTHER DINING,TRUE,TRUE,42022
501206042,SALES REP,5/19/2021,4/14/2021,EVENT,RECREATION,RECREATION ARENA,TRUE,FALSE,1613
501462754,SALES REP,12/6/2022,11/20/2022,GOODS,GENERAL RETAILER,HOME & HARDWARE,TRUE,FALSE,1833
600251851,SALES REP,8/12/2016,6/2/2009,DINING,COMPREHENSIVE DINING,FSR - MISC,TRUE,TRUE,2114
600257582,SALES REP,8/4/2016,1/3/2014,WORKPLACE,PROFESSIONAL SERVICES,OTHER PROFESSIONAL SERVICES,TRUE,FALSE,66626
501440099,SALES REP,12/22/2022,10/7/2022,WELLNESS,HEALTHCARE,OTHER HEALTHCARE,TRUE,TRUE,21082
